rtt;msec
0.934;1.842
0.891;1.613
0.799;1.510
0.827;1.398
0.755;1.361
0.151;1.771
0.106;2.023
0.163;2.086
0.105;2.111
0.412;1.834
0.346;1.657
0.088;1.694
0.135;1.633
0.354;1.381
0.100;1.375
0.123;1.313
0.416;1.144
0.322;0.968
0.122;0.983
0.117;0.970
0.399;0.905
0.489;0.937
0.328;0.787
0.244;0.738
0.230;0.700
0.061;0.787
0.134;0.767
0.119;0.746
0.355;0.733
0.375;0.733
0.099;0.746
0.191;0.666
0.516;0.834
0.362;0.780
0.139;0.768
0.339;0.713
0.157;0.695
0.068;0.732
0.155;0.671
0.075;0.675
0.184;0.577
0.101;0.562
0.306;0.583
0.339;0.621
0.306;0.605
0.476;0.754
0.482;0.850
0.481;0.900
0.483;0.922
0.647;1.087
0.687;1.221
0.287;1.114
0.169;1.107
0.177;1.067
0.430;0.971
0.649;1.110
0.280;1.015
0.302;0.913
0.463;0.871
0.472;0.840
0.429;0.765
0.414;0.690
0.585;0.804
0.618;0.904
0.594;0.937
0.369;0.891
0.379;0.837
0.374;0.791
0.086;0.964
0.147;1.004
0.181;0.978
0.087;1.007
0.282;0.851
0.292;0.723
0.275;0.638
0.245;0.594
0.304;0.530
0.212;0.532
0.136;0.581
0.102;0.624
0.155;0.596
0.123;0.589
0.348;0.625
0.276;0.568
0.336;0.581
0.234;0.513
0.092;0.566
0.210;0.498
0.116;0.514
0.337;0.562
0.271;0.521
0.463;0.678
0.266;0.577
0.220;0.531
0.365;0.570
0.172;0.570
0.113;0.602
0.382;0.653
0.277;0.573
0.277;0.511
0.280;0.466
0.168;0.489
0.251;0.431
0.112;0.492
0.400;0.593
0.321;0.574
0.295;0.527
0.496;0.691
0.346;0.642
0.135;0.683
0.364;0.665
0.604;0.884
0.094;0.923
0.265;0.795
0.148;0.782
0.100;0.790
0.337;0.737
0.271;0.624
0.255;0.544
0.401;0.610
0.418;0.664
0.418;0.692
0.398;0.681
0.190;0.693
0.466;0.755
0.204;0.741
0.111;0.784
0.356;0.729
0.339;0.664
0.293;0.579
0.234;0.559
0.257;0.518
0.221;0.510
0.163;0.540
0.085;0.605
0.064;0.648
0.213;0.546
0.142;0.522
0.106;0.522
0.148;0.477
0.122;0.456
0.456;0.662
0.269;0.603
0.268;0.553
0.471;0.715
0.473;0.815
0.461;0.858
0.431;0.844
0.606;0.997
0.467;0.946
0.427;0.858
0.388;0.747
0.488;0.763
0.197;0.818
0.073;0.928
0.102;0.951
0.164;0.894
0.072;0.902
0.097;0.863
0.093;0.816
0.156;0.716
0.064;0.701
0.093;0.650
0.093;0.599
0.160;0.500
0.069;0.492
0.297;0.549
0.289;0.570
0.297;0.583
0.279;0.565
0.082;0.574
0.150;0.513
0.168;0.449
0.106;0.444
0.314;0.514
0.370;0.610
0.244;0.540
0.396;0.636
0.442;0.738
Pacotes enviados:256
Pacotes retransmitidos:84
Pacotes confirmados:256

Envio: 14
rtt;msec
0.144;0.712
0.129;0.689
0.317;0.656
0.261;0.569
0.286;0.527
0.459;0.664
0.486;0.775
0.480;0.833
0.451;0.831
0.220;0.800
0.404;0.759
0.215;0.745
0.149;0.768
0.144;0.768
0.109;0.774
0.333;0.720
0.299;0.638
0.264;0.552
0.217;0.522
0.115;0.570
0.158;0.554
0.072;0.596
0.261;0.548
0.280;0.526
0.423;0.646
0.271;0.567
0.201;0.529
0.143;0.537
0.394;0.621
0.124;0.627
0.269;0.561
0.162;0.541
0.094;0.567
0.288;0.552
0.312;0.558
0.287;0.530
0.474;0.690
0.508;0.823
0.477;0.869
0.434;0.844
0.766;1.147
0.834;1.402
0.838;1.555
0.677;1.472
0.686;1.402
0.860;1.508
0.911;1.608
0.905;1.646
0.862;1.605
0.836;1.528
0.839;1.460
0.983;1.539
0.812;1.403
0.805;1.288
0.757;1.163
0.846;1.145
0.846;1.125
0.993;1.249
0.118;1.658
0.068;1.915
0.243;1.895
0.267;1.812
0.203;1.758
0.136;1.723
0.123;1.661
0.078;1.606
0.159;1.461
0.440;1.274
0.342;1.059
0.130;1.055
0.335;0.879
0.173;0.860
0.096;0.883
0.121;0.856
0.244;0.722
0.564;0.910
0.312;0.770
0.275;0.672
0.264;0.603
0.418;0.651
0.435;0.691
0.435;0.710
0.458;0.737
0.619;0.907
0.651;1.041
0.641;1.107
0.487;0.982
0.626;1.023
0.590;1.002
0.058;1.196
0.143;1.225
0.410;1.030
0.356;0.905
0.379;0.789
0.588;0.885
0.502;0.853
0.658;0.978
0.618;1.009
0.634;1.033
0.465;0.922
0.604;0.927
0.377;0.918
0.271;0.976
0.142;1.088
0.379;0.954
0.082;1.071
0.301;0.953
0.672;1.112
0.616;1.147
0.231;1.118
0.161;1.123
0.492;1.053
0.687;1.185
0.261;1.120
0.256;1.054
0.260;0.983
0.248;0.923
0.159;0.929
0.415;0.863
0.357;0.748
0.293;0.685
0.236;0.674
0.168;0.704
0.516;0.815
0.336;0.699
0.324;0.613
0.255;0.600
0.085;0.708
0.168;0.697
0.140;0.694
0.142;0.673
0.082;0.688
0.076;0.684
0.149;0.607
0.137;0.551
0.151;0.491
0.117;0.467
0.156;0.410
0.121;0.392
0.346;0.514
0.298;0.541
0.255;0.508
0.271;0.494
0.105;0.510
0.183;0.449
0.390;0.576
0.109;0.575
0.315;0.588
0.497;0.771
0.461;0.846
0.468;0.890
0.433;0.871
0.399;0.811
0.398;0.757
0.192;0.764
0.156;0.777
0.115;0.798
0.305;0.695
0.272;0.598
0.445;0.684
0.502;0.789
0.481;0.829
0.660;1.023
0.812;1.291
0.823;1.463
0.692;1.424
0.667;1.352
0.685;1.300
0.843;1.405
0.676;1.290
0.204;1.412
0.132;1.509
0.377;1.346
0.585;1.233
0.840;1.394
0.319;1.344
0.107;1.438
0.126;1.444
0.339;1.247
0.706;1.335
0.342;1.190
0.314;1.090
0.471;0.975
0.450;0.863
0.458;0.785
0.611;0.876
0.623;0.939
0.672;1.020
0.662;1.052
0.675;1.074
0.075;1.289
0.081;1.387
0.115;1.385
0.444;1.189
0.149;1.178
0.152;1.137
0.089;1.126
0.294;0.933
0.446;0.915
0.181;0.875
0.466;0.893
0.149;0.884
0.074;0.912
0.331;0.808
0.351;0.745
0.268;0.649
0.407;0.678
0.261;0.615
0.268;0.558
0.411;0.609
0.171;0.637
0.083;0.707
0.341;0.672
0.359;0.657
0.575;0.854
0.531;0.930
0.510;0.947
0.509;0.943
0.758;1.176
0.781;1.339
0.775;1.422
0.486;1.215
0.477;1.064
0.123;1.211
0.163;1.244
0.430;1.047
0.142;1.101
0.117;1.125
0.128;1.101
0.104;1.073
0.397;0.979
0.302;0.817
0.257;0.729
0.424;0.744
0.479;0.799
0.451;0.797
0.446;0.780
0.628;0.940
0.473;0.880
0.453;0.809
0.397;0.721
0.163;0.829
0.440;0.777
0.319;0.730
0.274;0.721
0.457;0.723
0.500;0.760
0.507;0.783
0.464;0.746
0.657;0.906
0.501;0.848
0.461;0.758
0.372;0.742
0.476;0.701
0.124;0.879
0.105;0.987
Pacotes enviados:256
Pacotes retransmitidos:80
Pacotes confirmados:256

Envio: 15
rtt;msec
0.156;0.992
0.104;1.008
0.101;0.992
0.115;0.944
0.408;0.918
0.122;0.879
0.082;0.860
0.155;0.769
0.109;0.724
0.298;0.680
0.238;0.580
0.271;0.536
0.047;0.599
0.089;0.591
0.133;0.537
0.347;0.610
0.079;0.605
0.246;0.557
0.434;0.704
0.447;0.805
0.414;0.827
0.232;0.720
0.085;0.746
0.139;0.701
0.422;0.773
0.096;0.764
0.085;0.746
0.127;0.681
0.090;0.650
0.292;0.636
0.325;0.649
0.253;0.575
0.202;0.503
0.189;0.456
0.630;0.810
0.342;0.748
0.272;0.635
0.447;0.715
0.240;0.655
0.229;0.610
0.367;0.612
0.147;0.643
0.140;0.652
0.362;0.657
0.282;0.572
0.479;0.703
0.479;0.782
0.273;0.703
0.140;0.737
0.136;0.744
0.413;0.766
0.312;0.668
0.320;0.601
0.428;0.656
0.607;0.864
0.502;0.888
0.539;0.928
0.506;0.909
0.707;1.085
0.476;0.958
0.207;1.010
0.356;0.907
0.167;0.964
0.632;1.071
0.067;1.164
0.326;0.996
0.631;1.106
0.694;1.227
0.749;1.344
0.716;1.370
0.924;1.574
0.870;1.634
0.883;1.662
0.891;1.664
0.926;1.677
1.132;1.867
1.217;2.054
1.219;2.153
1.221;2.190
1.410;2.374
1.479;2.533
1.727;2.853
1.889;3.189
0.993;2.862
0.993;2.590
0.778;2.522
0.741;2.451
0.195;2.760
0.667;2.529
1.030;2.235
0.531;2.214
0.646;2.061
0.886;1.790
0.664;1.704
0.692;1.594
0.628;1.542
0.552;1.536
0.180;1.780
0.092;1.956
0.366;1.808
0.335;1.689
0.275;1.614
0.313;1.494
0.162;1.492
0.399;1.271
0.085;1.334
0.322;1.159
0.531;1.108
0.560;1.085
0.560;1.054
0.532;0.990
0.701;1.102
0.484;0.949
0.312;0.963
0.420;0.871
0.141;1.005
0.414;0.862
0.105;0.986
0.297;0.895
0.296;0.818
0.483;0.827
0.541;0.880
0.542;0.905
0.516;0.884
0.664;1.007
0.695;1.108
0.715;1.181
0.705;1.205
0.662;1.162
0.826;1.282
0.850;1.370
0.838;1.400
0.856;1.420
0.858;1.418
0.886;1.427
1.070;1.600
0.930;1.556
0.219;1.788
0.127;1.960
0.334;1.860
0.658;1.601
0.931;1.675
1.167;1.936
0.542;1.760
0.565;1.589
0.556;1.451
0.708;1.300
0.756;1.231
0.677;1.094
0.857;1.169
0.879;1.230
0.620;1.180
0.385;1.307
0.463;1.302
0.142;1.514
0.404;1.413
0.130;1.521
0.148;1.535
0.168;1.486
0.071;1.485
0.106;1.414
0.102;1.330
0.190;1.170
0.149;1.065
0.443;1.031
0.320;0.868
0.281;0.744
0.425;0.757
0.416;0.747
0.207;0.733
0.164;0.741
0.390;0.724
0.075;0.794
0.083;0.811
0.230;0.689
0.157;0.649
0.128;0.630
0.133;0.597
0.582;0.870
0.571;1.029
0.368;0.916
0.295;0.773
0.484;0.834
0.272;0.750
0.311;0.650
0.123;0.715
0.441;0.756
0.322;0.654
0.269;0.603
0.446;0.667
0.449;0.705
0.444;0.717
0.500;0.772
0.675;0.975
0.693;1.116
0.598;1.101
0.597;1.074
0.555;1.000
0.605;0.987
0.614;0.976
0.588;0.931
0.365;0.952
0.147;1.110
0.154;1.179
0.338;1.054
0.318;0.965
0.146;1.015
0.408;0.892
0.332;0.794
0.291;0.746
0.437;0.727
0.645;0.914
0.706;1.089
0.608;1.094
0.777;1.251
0.729;1.291
0.804;1.375
0.776;1.384
0.780;1.375
1.021;1.592
0.765;1.460
0.698;1.285
0.571;1.216
0.600;1.128
0.729;1.081
0.120;1.388
0.069;1.588
0.296;1.501
0.534;1.283
0.534;1.116
0.521;0.975
0.711;1.059
0.531;0.932
0.498;0.862
0.422;0.861
0.126;1.068
0.323;1.028
0.105;1.142
0.232;1.090
0.160;1.083
0.078;1.111
0.165;1.031
0.115;0.990
0.116;0.935
0.079;0.900
0.166;0.787
0.091;0.749
0.274;0.678
0.279;0.624
0.222;0.527
0.201;0.470
0.096;0.503
0.178;0.450
0.101;0.465
0.391;0.597
0.143;0.556
Pacotes enviados:256
Pacotes retransmitidos:66
Pacotes confirmados:256

Envio: 16
rtt;msec
0.068;0.572
0.061;0.572
0.224;0.524
0.314;0.572
0.293;0.575
0.450;0.725
0.481;0.846
0.481;0.914
0.470;0.934
0.647;1.109
0.693;1.256
0.705;1.347
0.687;1.369
0.634;1.308
0.628;1.242
0.638;1.189
0.632;1.131
0.386;1.096
0.137;1.237
0.078;1.340
0.286;1.212
0.501;1.107
0.231;1.073
0.214;1.038
0.146;1.040
0.150;1.010
0.083;1.014
0.144;0.942
0.119;0.888
0.337;0.814
0.329;0.743
0.310;0.664
0.500;0.791
0.497;0.862
0.451;0.852
0.462;0.843
0.627;0.991
0.496;0.945
0.434;0.839
0.381;0.752
0.507;0.767
0.117;0.906
0.094;0.989
0.291;0.868
0.309;0.757
0.472;0.789
0.503;0.831
0.478;0.824
0.470;0.800
0.476;0.780
0.528;0.809
0.475;0.767
0.383;0.715
0.147;0.847
0.073;0.968
0.363;0.828
0.402;0.761
0.534;0.837
0.528;0.872
0.543;0.899
0.557;0.920
0.713;1.078
0.818;1.275
0.813;1.386
0.821;1.448
0.714;1.363
0.873;1.445
0.946;1.554
0.953;1.614
0.768;1.448
0.653;1.311
0.770;1.223
0.738;1.119
0.653;1.067
0.166;1.386
0.154;1.566
0.115;1.669
0.426;1.455
0.312;1.368
0.209;1.355
0.143;1.361
0.124;1.340
0.325;1.138
0.243;1.041
0.244;0.952
0.070;1.002
0.185;0.920
0.096;0.909
0.450;0.932
0.324;0.805
0.521;0.904
0.523;0.959
0.476;0.935
0.470;0.898
0.201;0.900
0.498;0.907
0.751;1.151
0.978;1.527
0.495;1.273
0.489;1.078
0.514;0.955
0.531;0.877
0.702;0.986
0.717;1.064
0.698;1.085
0.702;1.091
0.661;1.042
0.648;0.985
0.412;1.029
0.179;1.214
0.130;1.340
0.411;1.174
0.106;1.270
0.329;1.129
0.561;1.099
0.500;1.002
0.695;1.117
0.463;0.961
0.401;0.890
0.130;1.032
0.357;0.926
0.597;0.982
0.284;0.959
0.264;0.938
0.395;0.804
0.138;0.897
0.123;0.945
0.090;0.976
0.166;0.911
0.080;0.910
0.099;0.869
0.101;0.817
0.193;0.691
0.142;0.631
0.426;0.742
0.342;0.721
0.400;0.753
0.325;0.688
0.247;0.607
0.161;0.606
0.100;0.638
0.101;0.641
0.166;0.578
0.116;0.561
0.227;0.496
0.076;0.520
0.148;0.468
0.132;0.436
0.430;0.624
0.118;0.588
0.099;0.565
0.209;0.494
0.141;0.453
0.096;0.450
0.110;0.426
0.156;0.367
0.065;0.389
0.277;0.456
0.303;0.520
0.261;0.513
0.463;0.703
0.474;0.831
0.271;0.701
0.406;0.737
0.372;0.717
0.124;0.734
0.418;0.767
0.110;0.780
0.139;0.746
0.382;0.754
0.142;0.725
0.422;0.778
0.112;0.772
0.069;0.779
0.216;0.651
0.117;0.628
0.336;0.647
0.386;0.699
0.264;0.602
0.415;0.679
0.462;0.768
0.445;0.800
0.444;0.808
0.626;0.985
0.511;0.974
0.216;0.954
0.125;0.985
0.394;0.883
0.164;0.880
0.105;0.901
0.149;0.856
0.124;0.824
0.146;0.764
0.111;0.732
0.366;0.746
0.103;0.725
0.187;0.629
0.429;0.735
0.138;0.695
0.079;0.695
0.151;0.622
0.406;0.718
0.302;0.667
0.326;0.646
0.302;0.599
0.491;0.747
0.523;0.869
0.509;0.924
0.470;0.908
0.638;1.051
0.670;1.165
0.681;1.235
0.681;1.264
0.666;1.249
0.825;1.381
0.793;1.417
0.773;1.402
0.773;1.372
0.585;1.215
0.421;1.215
0.126;1.411
0.347;1.334
0.522;1.138
0.095;1.296
0.135;1.332
0.291;1.201
0.540;1.138
0.292;1.055
0.280;0.987
0.089;1.063
0.158;1.030
0.105;1.022
0.306;0.847
0.283;0.724
0.472;0.791
0.542;0.895
0.522;0.933
0.586;1.008
0.730;1.189
0.721;1.284
0.423;1.119
0.403;1.005
0.516;0.925
0.539;0.883
0.093;1.068
0.178;1.095
0.098;1.144
0.509;1.098
0.132;1.102
0.296;0.952
0.166;0.930
0.418;0.876
0.126;0.894
0.350;0.791
0.696;1.056
0.159;1.032
Pacotes enviados:256
Pacotes retransmitidos:66
Pacotes confirmados:256

Envio: 17
rtt;msec
0.100;1.033
0.073;1.025
0.144;0.937
0.099;0.888
0.371;0.857
0.292;0.743
0.310;0.672
0.290;0.594
0.261;0.519
0.332;0.520
0.159;0.547
0.094;0.602
0.092;0.623
0.142;0.583
0.094;0.579
0.277;0.563
0.458;0.725
0.274;0.639
0.139;0.618
0.374;0.665
0.252;0.565
0.293;0.530
0.249;0.465
0.191;0.459
0.112;0.506
0.145;0.500
0.302;0.513
0.556;0.769
0.287;0.661
0.466;0.758
0.065;0.816
0.188;0.738
0.362;0.723
0.602;0.941
0.301;0.792
0.149;0.793
0.358;0.735
0.139;0.746
0.141;0.732
0.425;0.778
0.107;0.785
0.111;0.766
0.157;0.698
0.070;0.702
0.314;0.682
0.159;0.616
0.288;0.588
0.221;0.500
0.119;0.510
0.402;0.626
0.345;0.639
0.287;0.579
0.441;0.685
0.471;0.777
0.475;0.832
0.455;0.837
0.674;1.047
0.724;1.223
0.733;1.333
0.487;1.139
0.702;1.207
0.478;1.042
0.100;1.200
0.179;1.210
0.150;1.206
0.276;1.075
0.201;1.021
0.139;1.007
0.412;0.928
0.324;0.783
0.298;0.694
0.471;0.747
0.586;0.888
0.563;0.948
0.419;0.832
0.602;0.926
0.467;0.842
0.468;0.776
0.376;0.736
0.137;0.877
0.413;0.777
0.137;0.874
0.349;0.756
0.536;0.833
0.504;0.842
0.476;0.809
0.452;0.753
0.621;0.876
0.650;0.978
0.480;0.864
0.452;0.776
0.580;0.813
0.588;0.838
0.094;1.051
0.187;1.092
0.140;1.125
0.684;1.245
0.292;1.130
0.317;1.010
0.602;1.067
0.807;1.295
0.766;1.388
0.583;1.247
0.545;1.096
0.774;1.208
0.224;1.287
0.175;1.342
0.135;1.372
0.401;1.154
0.284;1.074
0.460;0.962
0.491;0.904
0.489;0.851
0.404;0.765
0.187;0.860
0.096;0.970
0.177;0.954
0.400;0.863
0.071;0.939
0.279;0.805
0.111;0.827
0.088;0.836
0.183;0.747
0.179;0.675
0.063;0.698
0.251;0.612
0.298;0.590
0.265;0.534
0.459;0.683
0.463;0.778
0.232;0.698
0.362;0.674
0.339;0.626
0.073;0.712
0.204;0.650
0.106;0.670
0.418;0.739
0.279;0.635
0.524;0.801
0.368;0.745
0.230;0.693
0.369;0.666
0.189;0.664
0.083;0.727
0.184;0.673
0.143;0.653
0.356;0.665
0.272;0.579
0.398;0.639
0.254;0.564
0.245;0.512
0.208;0.497
0.198;0.486
0.141;0.512
0.390;0.594
0.323;0.575
0.262;0.501
0.289;0.466
0.232;0.444
0.157;0.479
0.090;0.543
0.558;0.792
0.346;0.736
0.562;0.904
0.553;0.994
0.498;0.984
0.428;0.893
0.603;0.993
0.471;0.915
0.425;0.803
0.332;0.766
0.135;0.875
0.356;0.758
0.118;0.847
0.316;0.734
0.275;0.678
0.419;0.683
0.238;0.671
0.186;0.689
0.152;0.711
0.374;0.691
0.109;0.735
0.347;0.692
0.554;0.860
0.471;0.877
0.474;0.879
0.438;0.832
0.604;0.954
0.631;1.051
0.640;1.110
0.675;1.169
0.722;1.239
0.920;1.468
0.976;1.656
0.961;1.744
0.926;1.741
0.861;1.650
0.840;1.544
0.820;1.432
0.866;1.386
0.852;1.325
0.806;1.225
0.581;1.255
0.154;1.574
0.063;1.807
0.288;1.736
0.517;1.473
0.552;1.245
0.530;1.089
0.698;1.102
0.629;1.029
0.607;0.946
0.396;0.993
0.520;0.912
0.326;0.992
0.085;1.204
0.139;1.268
0.370;1.102
0.127;1.152
0.375;0.967
0.581;1.019
0.521;0.979
0.685;1.103
0.491;0.977
0.463;0.852
0.423;0.781
0.529;0.773
0.188;0.903
0.153;0.993
0.522;0.970
0.643;1.062
0.362;0.965
0.274;0.949
0.298;0.899
0.292;0.852
0.230;0.850
0.164;0.879
0.136;0.896
0.339;0.776
0.291;0.681
0.471;0.746
0.540;0.850
0.520;0.888
0.514;0.895
0.516;0.890
0.292;0.860
0.249;0.854
0.170;0.891
0.423;0.827
0.077;0.924
0.231;0.845
0.241;0.766
0.112;0.795
0.139;0.773
0.416;0.798
0.112;0.797
Pacotes enviados:256
Pacotes retransmitidos:59
Pacotes confirmados:256

Envio: 18
rtt;msec
0.061;0.812
0.110;0.762
0.237;0.644
0.265;0.581
0.237;0.502
0.385;0.590
0.437;0.694
0.449;0.765
0.461;0.815
0.638;1.013
0.662;1.155
0.687;1.258
0.673;1.294
0.647;1.272
0.801;1.392
0.861;1.512
0.905;1.615
0.915;1.670
0.935;1.703
0.921;1.686
1.091;1.821
1.099;1.895
1.069;1.889
0.885;1.675
0.936;1.561
0.841;1.393
0.799;1.298
0.764;1.246
0.087;1.704
0.144;1.912
0.328;1.855
0.156;1.899
0.327;1.745
0.462;1.498
0.451;1.312
0.431;1.178
0.574;1.078
0.210;1.166
0.167;1.226
0.435;1.031
0.367;0.936
0.546;0.926
0.535;0.897
0.500;0.832
0.487;0.765
0.692;0.918
0.481;0.820
0.432;0.782
0.484;0.708
0.613;0.781
0.165;0.962
0.079;1.120
0.326;1.006
0.313;0.920
0.475;0.873
0.559;0.914
Pacotes enviados:56
Pacotes retransmitidos:4
Pacotes confirmados:56

Janela Dinamica: 1, Timer Dinamico: 1, msec inicial: 10.000, Tamanho max Janela: 10, Tempo total de transmissão: 15787.911
----------------------------
