rtt;msec
0.173;174.870
Pacotes enviados:1
Pacotes retransmitidos:1
Pacotes confirmados:1

Envio: 0
rtt;msec
1.083;1.956
0.730;1.964
0.083;2.416
0.365;2.428
0.544;2.237
0.713;1.933
0.152;2.115
0.197;2.140
0.406;1.939
0.621;1.618
0.789;1.545
0.941;1.625
1.071;1.786
1.201;1.999
1.506;2.420
1.184;2.345
0.156;2.552
0.500;2.356
0.780;1.964
0.680;1.741
0.873;1.604
1.090;1.709
1.340;2.009
1.581;2.425
1.565;2.656
1.772;2.981
2.047;3.431
1.997;3.633
1.926;3.644
1.852;3.523
1.748;3.288
1.684;3.021
1.594;2.714
1.505;2.443
1.194;2.468
0.154;3.225
0.510;3.359
0.550;3.328
0.708;3.102
0.914;2.725
1.129;2.376
1.312;2.291
1.521;2.413
1.705;2.650
1.922;2.993
1.687;2.949
1.634;2.828
1.605;2.683
1.536;2.484
1.503;2.291
1.437;2.083
1.402;1.952
1.188;2.009
0.115;2.826
0.121;3.272
0.389;3.266
0.630;2.991
0.841;2.579
1.014;2.235
1.182;2.140
1.369;2.234
0.119;2.620
0.400;2.585
0.559;2.374
0.776;2.017
0.994;1.897
1.183;1.979
1.340;2.165
1.130;2.052
1.254;2.072
1.401;2.207
1.079;1.949
1.044;1.730
0.142;2.242
0.433;2.294
0.296;2.372
0.484;2.218
0.429;2.104
0.551;1.885
0.095;2.042
0.451;1.817
0.693;1.604
0.697;1.440
0.779;1.391
0.651;1.212
0.775;1.201
0.115;1.475
0.111;1.615
0.271;1.540
0.407;1.350
0.543;1.189
0.692;1.213
0.148;1.318
0.459;1.117
0.352;1.045
0.542;0.984
0.778;1.165
0.984;1.479
1.175;1.860
1.401;2.314
1.377;2.560
1.518;2.826
1.667;3.108
1.629;3.210
1.557;3.156
0.138;3.402
0.573;3.135
0.870;2.657
0.760;2.370
0.939;2.023
1.053;1.876
1.196;1.897
1.341;2.034
1.476;2.237
1.660;2.530
1.557;2.593
1.447;2.491
0.130;3.002
0.536;2.943
0.453;2.891
0.695;2.600
0.920;2.180
1.090;2.035
1.262;2.082
1.387;2.212
1.625;2.510
1.778;2.831
1.417;2.647
1.137;2.351
1.110;2.140
0.139;2.696
0.503;2.709
0.760;2.456
1.026;2.144
0.890;1.913
1.016;1.729
0.896;1.594
1.039;1.515
0.984;1.393
1.084;1.400
1.425;1.736
0.129;2.246
0.595;2.164
0.975;1.935
1.172;1.951
0.827;1.774
0.702;1.721
0.817;1.569
0.965;1.481
1.106;1.547
1.250;1.722
1.206;1.777
1.140;1.730
0.172;2.178
0.686;2.024
0.529;1.998
0.683;1.821
0.820;1.574
0.981;1.550
1.075;1.610
0.891;1.449
0.144;1.848
0.457;1.822
0.697;1.582
0.934;1.571
0.911;1.520
1.043;1.600
1.162;1.754
0.852;1.531
0.672;1.499
0.124;1.862
0.391;1.847
0.600;1.634
0.788;1.498
0.621;1.357
0.128;1.612
0.486;1.464
0.423;1.383
0.630;1.232
0.829;1.313
1.187;1.709
1.370;2.136
1.561;2.583
1.748;3.031
1.938;3.476
1.930;3.711
2.092;3.972
1.860;3.852
1.462;3.314
1.419;2.859
1.390;2.498
1.361;2.249
1.328;2.082
1.267;1.995
1.250;1.927
0.169;2.673
0.091;3.142
0.239;3.244
0.144;3.288
0.193;3.182
0.380;2.879
0.558;2.468
0.758;2.079
0.938;1.963
1.135;2.051
1.298;2.244
1.449;2.492
1.586;2.759
1.518;2.829
1.440;2.757
1.368;2.596
1.315;2.399
1.091;2.152
0.117;2.687
0.421;2.730
0.341;2.747
0.544;2.530
0.713;2.199
0.879;1.912
0.823;1.645
0.940;1.553
0.672;1.502
0.096;1.875
0.406;1.831
0.627;1.593
0.806;1.489
0.175;1.683
Pacotes enviados:256
Pacotes retransmitidos:66
Pacotes confirmados:256

Envio: 14
rtt;msec
0.112;1.810
0.301;1.698
0.510;1.425
0.667;1.338
0.809;1.402
0.940;1.556
1.076;1.774
1.230;2.049
1.206;2.180
1.112;2.142
0.302;2.225
0.567;2.021
0.403;1.965
0.411;1.873
0.530;1.678
0.621;1.445
0.737;1.334
0.880;1.386
1.033;1.557
0.121;1.807
0.482;1.649
0.295;1.648
0.496;1.455
0.127;1.575
0.592;1.381
0.524;1.174
0.704;1.187
0.999;1.475
1.179;1.830
1.300;2.163
1.395;2.449
1.308;2.518
1.431;2.648
1.563;2.827
1.524;2.866
1.383;2.709
1.329;2.510
0.182;2.904
0.122;3.123
0.485;2.901
0.666;2.543
0.045;2.716
0.356;2.512
0.566;2.154
0.783;1.890
0.129;2.012
0.525;1.736
0.387;1.621
0.566;1.372
0.691;1.286
0.841;1.360
0.975;1.527
1.087;1.731
1.218;1.976
0.136;2.163
0.409;2.017
0.359;1.909
0.610;1.601
0.623;1.358
0.794;1.344
0.986;1.510
1.182;1.798
1.380;2.166
1.555;2.558
1.727;2.956
1.624;3.076
1.564;3.049
1.502;2.923
1.437;2.731
1.396;2.523
1.346;2.302
0.146;2.878
0.147;3.170
0.346;3.117
0.551;2.843
0.707;2.474
0.851;2.069
1.005;1.918
1.133;1.919
1.284;2.045
0.143;2.378
0.127;2.538
0.319;2.424
0.565;2.099
0.696;1.755
0.153;1.890
0.530;1.641
0.805;1.578
0.635;1.343
0.764;1.295
0.894;1.378
1.049;1.571
1.196;1.829
1.108;1.891
1.215;2.014
0.167;2.260
0.280;2.271
0.667;1.926
0.869;1.776
1.027;1.808
1.077;1.854
0.832;1.616
0.747;1.464
0.190;1.760
0.451;1.709
0.667;1.474
0.499;1.421
0.250;1.544
0.094;1.702
0.358;1.557
0.694;1.468
0.943;1.634
1.190;1.969
1.148;2.122
1.050;2.094
1.157;2.150
1.317;2.316
1.275;2.352
1.405;2.471
1.380;2.492
1.322;2.412
1.435;2.439
1.389;2.379
0.144;2.829
0.161;3.027
0.376;2.907
0.491;2.662
0.617;2.340
0.897;2.065
0.099;2.271
0.440;2.082
0.647;1.752
0.855;1.665
0.673;1.439
0.117;1.684
0.485;1.519
0.367;1.467
0.490;1.307
0.655;1.213
0.786;1.264
0.912;1.409
0.844;1.421
0.164;1.608
0.459;1.465
0.314;1.448
0.470;1.284
0.642;1.200
0.124;1.360
0.189;1.378
0.425;1.176
0.607;1.147
0.777;1.280
0.990;1.566
1.209;1.954
1.364;2.340
1.574;2.773
1.738;3.184
1.637;3.307
0.193;3.378
0.182;3.332
0.358;3.072
0.526;2.691
0.704;2.239
0.863;1.985
1.010;1.930
1.145;2.000
1.280;2.154
1.256;2.204
1.209;2.160
0.146;2.481
0.424;2.409
0.311;2.385
0.494;2.168
0.711;1.810
0.925;1.745
1.073;1.825
1.044;1.825
1.159;1.915
1.297;2.089
1.435;2.316
1.382;2.385
1.294;2.311
1.225;2.161
0.144;2.596
0.122;2.821
0.342;2.719
0.557;2.417
0.753;2.013
1.123;2.060
1.303;2.241
1.529;2.557
1.720;2.923
1.439;2.845
1.378;2.688
1.163;2.330
1.099;2.060
1.044;1.893
0.129;2.444
0.405;2.526
0.614;2.357
0.952;2.057
0.899;1.772
1.078;1.737
0.899;1.545
1.008;1.481
1.152;1.568
1.288;1.748
1.387;1.951
1.298;1.978
1.188;1.864
1.097;1.677
0.086;2.285
0.155;2.563
0.197;2.639
0.394;2.464
0.491;2.213
0.632;1.888
0.792;1.688
0.953;1.689
0.890;1.604
0.129;1.862
0.413;1.765
0.663;1.503
0.946;1.588
0.874;1.552
1.049;1.682
0.830;1.529
0.965;1.541
0.894;1.460
1.010;1.506
1.138;1.648
1.269;1.856
1.218;1.924
1.178;1.906
0.153;2.296
0.676;2.093
0.466;2.073
0.904;1.855
1.175;1.954
1.454;2.273
2.344;3.347
2.639;4.316
2.825;5.085
3.321;6.015
3.550;6.770
3.875;7.490
3.454;7.429
3.483;7.293
2.703;6.305
2.120;5.656
1.834;5.334
1.835;5.012
0.194;5.933
1.131;5.655
1.740;4.874
2.506;4.726
Pacotes enviados:256
Pacotes retransmitidos:75
Pacotes confirmados:256

Envio: 15
rtt;msec
0.152;5.418
0.314;5.586
0.547;5.357
0.827;4.846
1.299;4.031
1.502;3.504
1.709;3.302
1.876;3.287
2.028;3.385
1.977;3.356
1.802;3.119
1.500;2.840
1.476;2.633
1.442;2.486
0.118;3.350
0.402;3.603
0.447;3.636
0.639;3.413
0.828;3.039
1.005;2.591
1.189;2.339
1.173;2.121
1.329;2.105
1.517;2.258
1.656;2.474
1.629;2.563
1.573;2.537
1.543;2.459
1.511;2.348
1.493;2.230
1.428;2.065
1.365;1.912
0.144;2.710
0.167;3.136
0.426;3.129
0.655;2.868
0.807;2.513
0.952;2.126
1.088;1.971
1.244;1.998
1.403;2.151
1.539;2.365
1.473;2.413
1.179;2.121
0.132;2.651
0.447;2.684
0.393;2.677
0.633;2.420
0.852;2.032
1.046;1.929
1.251;2.038
1.455;2.289
1.637;2.610
1.831;2.984
1.826;3.189
1.714;3.168
1.287;2.719
0.870;2.692
0.826;2.650
0.796;2.588
0.146;2.979
0.431;2.933
0.723;2.606
1.090;2.354
1.309;2.369
1.200;2.236
1.377;2.294
0.942;2.073
1.070;1.841
1.013;1.669
0.988;1.554
1.129;1.517
1.104;1.456
0.136;2.045
0.464;2.126
0.766;1.901
1.028;1.804
0.853;1.600
1.035;1.573
1.191;1.695
1.345;1.913
1.282;1.975
1.385;2.097
1.274;2.044
1.217;1.929
1.194;1.807
0.099;2.402
0.201;2.645
0.146;2.768
0.353;2.612
0.595;2.258
0.819;1.968
1.034;1.957
1.218;2.104
1.158;2.114
1.248;2.180
1.175;2.121
1.117;1.995
1.048;1.816
0.119;2.254
0.405;2.259
0.647;2.024
0.861;1.784
0.508;1.759
0.482;1.723
0.460;1.677
0.577;1.521
0.720;1.350
0.876;1.374
1.042;1.540
1.224;1.816
0.143;2.065
0.388;1.985
0.459;1.829
0.488;1.662
0.634;1.406
0.728;1.306
0.846;1.341
0.979;1.481
1.124;1.702
0.761;1.468
0.055;1.821
0.459;1.695
0.659;1.445
0.151;1.619
0.562;1.379
0.476;1.260
0.689;1.207
0.909;1.376
1.020;1.583
1.184;1.865
1.107;1.952
1.228;2.104
1.356;2.304
1.275;2.325
1.190;2.221
0.137;2.543
0.426;2.463
0.358;2.398
0.558;2.141
0.820;1.874
1.023;1.869
1.192;2.008
1.396;2.278
1.596;2.627
1.556;2.784
1.734;3.027
2.147;3.559
1.874;3.591
1.621;3.305
1.568;3.012
1.504;2.710
1.451;2.422
0.777;2.654
0.136;3.228
0.416;3.299
0.710;3.034
0.938;2.617
0.663;2.497
0.796;2.261
0.933;1.958
1.052;1.802
0.994;1.618
0.848;1.550
0.084;2.057
0.343;2.134
0.567;1.960
0.467;1.878
0.422;1.813
0.715;1.562
0.149;1.747
0.118;1.843
0.305;1.711
0.465;1.461
0.621;1.328
0.761;1.358
0.912;1.511
1.060;1.740
0.843;1.652
0.123;1.831
0.383;1.699
0.136;1.757
0.284;1.634
0.424;1.405
0.123;1.451
0.401;1.230
0.686;1.280
0.663;1.272
0.805;1.389
0.983;1.626
1.132;1.910
1.068;2.008
0.975;1.950
1.123;2.030
1.251;2.181
1.225;2.226
1.209;2.208
0.138;2.486
0.487;2.333
0.795;1.952
1.015;1.886
0.820;1.620
1.017;1.617
1.036;1.616
1.194;1.755
1.376;2.011
1.609;2.392
1.753;2.761
1.709;2.928
1.671;2.962
1.589;2.861
1.307;2.474
1.256;2.219
1.148;2.103
0.102;2.781
0.149;3.108
0.229;3.169
0.437;2.962
0.638;2.596
0.834;2.161
1.038;2.039
1.192;2.081
1.291;2.180
1.219;2.145
1.108;1.982
1.021;1.761
1.028;1.600
0.139;2.098
0.426;2.148
0.802;1.846
0.338;1.962
0.284;2.029
0.476;1.874
0.624;1.617
0.793;1.501
1.047;1.657
1.223;1.916
0.066;2.182
0.126;2.245
0.131;2.216
0.318;1.992
0.154;1.916
0.176;1.794
0.478;1.486
0.638;1.412
0.771;1.473
0.905;1.624
1.013;1.810
1.155;2.048
1.181;2.203
0.149;2.288
0.419;2.075
0.633;1.722
0.489;1.565
0.658;1.366
0.605;1.196
Pacotes enviados:256
Pacotes retransmitidos:69
Pacotes confirmados:256

Envio: 16
rtt;msec
0.117;1.433
0.304;1.407
0.498;1.209
0.684;1.198
0.883;1.373
1.109;1.699
1.252;2.037
1.404;2.387
1.558;2.740
1.516;2.892
1.298;2.731
1.258;2.541
1.223;2.341
0.099;2.753
0.405;2.712
0.398;2.617
0.596;2.338
0.803;1.961
0.991;1.866
1.169;1.954
1.264;2.082
1.397;2.274
1.291;2.266
1.248;2.188
0.992;1.939
0.069;2.439
0.345;2.486
0.555;2.292
0.424;2.209
0.168;2.291
0.393;2.109
0.594;1.786
0.777;1.635
0.943;1.674
1.141;1.876
0.818;1.662
0.089;1.939
0.296;1.907
0.460;1.713
0.123;1.799
0.462;1.549
0.731;1.491
0.852;1.550
0.715;1.430
0.864;1.478
0.869;1.495
0.970;1.588
0.107;1.819
0.363;1.726
0.576;1.462
0.482;1.332
0.591;1.153
0.131;1.350
0.156;1.422
0.382;1.261
0.612;1.206
0.796;1.336
0.927;1.535
1.073;1.793
1.224;2.091
1.368;2.403
1.316;2.524
1.256;2.505
0.116;2.700
0.368;2.558
0.777;2.130
0.714;1.819
0.985;1.785
0.992;1.746
1.154;1.858
1.281;2.037
1.404;2.253
1.570;2.535
1.704;2.824
1.656;2.930
1.479;2.783
1.421;2.588
0.133;3.093
0.506;3.052
0.394;3.029
0.681;2.717
0.897;2.286
1.060;2.086
1.205;2.067
1.350;2.173
1.496;2.363
1.692;2.657
1.651;2.778
1.460;2.631
1.181;2.334
0.140;2.884
0.455;2.923
0.366;2.938
0.626;2.672
0.822;2.287
1.070;2.118
1.249;2.153
1.436;2.335
1.598;2.589
1.590;2.716
1.689;2.863
1.570;2.804
1.497;2.654
1.409;2.431
1.341;2.185
1.120;2.109
0.168;2.742
0.634;2.728
0.464;2.780
0.627;2.620
0.780;2.338
0.911;2.006
0.699;1.913
0.053;2.298
0.363;2.249
0.627;1.959
0.095;2.126
0.141;2.138
0.180;2.054
0.417;1.763
0.659;1.591
0.844;1.634
1.021;1.815
1.206;2.093
1.380;2.423
1.586;2.812
1.778;3.221
2.076;3.743
2.065;4.022
1.800;3.879
1.793;3.713
1.800;3.551
1.819;3.409
1.852;3.300
1.804;3.134
1.638;2.818
1.579;2.515
1.503;2.330
0.146;3.201
0.157;3.669
0.422;3.667
0.616;3.419
0.822;3.015
1.004;2.544
1.180;2.314
1.313;2.261
1.418;2.301
1.284;2.166
1.234;2.000
0.966;1.931
0.923;1.889
0.119;2.433
0.107;2.728
0.274;2.713
0.166;2.709
0.461;2.405
0.395;2.195
0.568;1.871
0.751;1.674
0.948;1.713
1.132;1.898
1.154;2.018
1.274;2.190
1.407;2.407
1.326;2.437
1.280;2.376
1.269;2.291
1.203;2.137
1.369;2.173
1.359;2.161
0.142;2.650
0.433;2.674
0.745;2.385
0.876;2.046
1.203;2.055
1.419;2.251
1.761;2.695
2.071;3.267
2.382;3.917
2.767;4.680
3.040;5.394
2.527;5.276
2.218;4.803
2.077;4.272
1.991;3.768
1.874;3.334
1.696;3.137
1.604;3.031
0.134;4.020
0.433;4.323
0.336;4.473
0.538;4.291
0.513;4.073
0.663;3.706
0.853;3.228
1.014;2.719
1.218;2.467
1.422;2.467
1.444;2.457
1.400;2.374
0.098;2.895
0.074;3.168
0.265;3.107
0.466;2.827
0.645;2.436
0.126;2.512
0.438;2.254
0.689;1.880
0.590;1.636
0.748;1.481
0.951;1.559
1.146;1.787
1.090;1.860
1.235;2.029
1.391;2.271
1.574;2.585
1.729;2.915
1.697;3.062
1.672;3.091
1.643;3.037
1.430;2.745
0.193;3.216
0.155;3.459
0.360;3.362
0.589;3.033
0.841;2.551
1.062;2.301
1.220;2.256
1.432;2.406
1.598;2.641
1.778;2.942
1.702;3.027
1.614;2.953
0.161;3.382
0.077;3.626
0.236;3.555
0.439;3.253
0.585;2.857
0.735;2.414
0.131;2.524
0.410;2.312
0.725;1.944
0.949;1.888
1.168;2.041
1.061;2.007
1.229;2.124
1.116;2.059
1.213;2.084
0.954;1.814
1.052;1.708
1.121;1.687
1.300;1.835
1.307;1.922
1.330;1.983
0.135;2.472
0.405;2.518
Pacotes enviados:256
Pacotes retransmitidos:62
Pacotes confirmados:256

Envio: 17
rtt;msec
0.090;2.718
0.264;2.637
0.486;2.343
0.701;1.934
0.891;1.817
1.083;1.903
1.238;2.089
1.569;2.515
1.722;2.919
1.700;3.124
1.642;3.156
1.585;3.073
1.546;2.933
1.507;2.759
0.208;3.207
0.133;3.464
0.313;3.394
0.535;3.085
0.734;2.653
0.923;2.260
1.285;2.322
1.459;2.505
1.636;2.769
1.792;3.063
1.976;3.400
1.970;3.570
1.928;3.590
1.919;3.543
1.919;3.461
1.780;3.220
1.765;3.001
1.587;2.656
1.548;2.425
1.317;2.420
1.264;2.421
1.209;2.427
1.112;2.466
1.068;2.482
0.124;3.157
0.410;3.290
0.284;3.382
0.399;3.259
0.159;3.269
0.166;3.173
0.379;2.857
0.598;2.407
0.775;2.056
0.930;1.941
1.128;2.032
1.311;2.246
1.497;2.543
0.134;2.739
0.091;2.818
0.232;2.678
0.405;2.381
0.573;1.998
0.697;1.720
0.839;1.648
0.988;1.725
0.109;1.918
0.400;1.770
0.661;1.537
0.723;1.418
0.928;1.523
0.903;1.549
0.795;1.438
0.942;1.491
1.352;1.920
1.548;2.379
1.733;2.839
1.909;3.283
1.828;3.450
1.760;3.441
1.733;3.356
1.717;3.233
1.476;2.864
1.404;2.506
1.444;2.277
0.119;3.020
0.419;3.192
0.347;3.272
0.537;3.091
0.763;2.722
0.956;2.285
1.146;2.147
1.347;2.226
1.515;2.418
1.217;2.218
1.168;2.007
1.239;1.913
1.217;1.808
1.197;1.701
0.173;2.290
0.441;2.409
0.831;2.133
0.782;1.949
0.961;1.735
0.783;1.636
0.689;1.614
0.806;1.484
0.955;1.416
1.105;1.508
1.278;1.728
1.420;2.001
1.395;2.137
1.347;2.155
0.138;2.608
0.121;2.841
0.310;2.768
0.519;2.486
0.709;2.097
0.852;1.857
0.995;1.811
1.148;1.908
0.879;1.679
0.818;1.492
0.140;1.856
0.380;1.862
0.252;1.915
0.167;1.962
0.492;1.693
0.435;1.521
0.698;1.419
0.838;1.469
1.184;1.828
1.436;2.296
1.595;2.735
1.816;3.208
1.879;3.539
1.595;3.419
0.158;3.613
0.454;3.410
0.786;2.936
0.666;2.647
0.635;2.419
0.810;2.083
0.997;1.908
1.194;1.963
1.370;2.150
1.302;2.181
1.498;2.369
1.652;2.620
1.626;2.728
1.552;2.691
1.484;2.563
1.427;2.388
1.361;2.177
0.114;2.855
0.113;3.214
0.322;3.197
0.553;2.922
0.764;2.510
0.978;2.204
1.158;2.145
1.360;2.277
1.549;2.525
1.687;2.794
1.638;2.888
1.611;2.883
1.577;2.806
1.621;2.761
1.604;2.679
1.619;2.607
1.423;2.332
0.149;3.035
0.577;3.086
0.159;3.354
0.370;3.271
0.567;2.979
0.709;2.605
0.840;2.203
0.989;1.986
1.128;1.951
0.087;2.316
0.363;2.279
0.148;2.356
0.110;2.366
0.350;2.122
0.580;1.739
0.800;1.670
0.988;1.787
1.161;2.011
1.302;2.272
1.450;2.562
1.577;2.844
1.250;2.662
0.942;2.287
0.117;2.618
0.481;2.483
0.201;2.543
0.297;2.436
0.521;2.132
0.723;1.817
0.984;1.837
1.178;2.017
1.275;2.207
1.373;2.400
1.529;2.650
1.669;2.920
1.620;3.008
1.490;2.893
1.410;2.694
0.147;3.120
0.523;3.025
0.452;2.938
0.621;2.676
0.827;2.285
1.026;2.073
1.367;2.241
1.493;2.451
1.670;2.735
1.572;2.791
1.499;2.716
1.480;2.610
1.443;2.468
0.112;3.035
0.195;3.254
0.150;3.336
0.424;3.084
0.631;2.681
0.805;2.221
0.942;1.998
1.137;2.013
1.320;2.179
1.560;2.501
1.741;2.864
0.130;3.146
0.659;2.841
0.430;2.744
0.639;2.451
0.858;2.064
1.049;1.963
1.279;2.098
1.514;2.396
1.738;2.789
1.976;3.251
2.175;3.714
2.129;3.923
1.955;3.831
1.936;3.692
1.830;3.441
1.756;3.151
1.703;2.865
1.605;2.560
1.540;2.378
1.505;2.260
1.337;2.284
0.145;3.164
0.118;3.668
0.336;3.724
0.566;3.483
0.710;3.125
0.843;2.715
0.983;2.283
1.131;2.105
0.122;2.489
Pacotes enviados:256
Pacotes retransmitidos:51
Pacotes confirmados:256

Envio: 18
rtt;msec
0.088;2.693
0.301;2.585
0.517;2.281
0.712;1.895
0.931;1.824
1.119;1.937
1.333;2.200
1.523;2.536
1.734;2.935
1.707;3.133
1.620;3.131
1.216;2.678
1.189;2.309
1.161;2.047
0.102;2.641
0.351;2.765
0.090;2.967
0.185;2.938
0.139;2.868
0.337;2.588
0.515;2.200
0.693;1.871
0.861;1.786
1.101;1.942
1.249;2.166
0.162;2.289
0.392;2.130
0.346;2.007
0.500;1.758
0.674;1.534
0.610;1.312
0.706;1.226
0.839;1.287
0.161;1.500
0.485;1.355
0.514;1.211
0.744;1.223
0.938;1.410
1.122;1.702
1.302;2.056
1.238;2.200
1.485;2.512
1.717;2.916
1.915;3.342
2.097;3.759
2.083;3.967
2.030;3.991
2.009;3.925
2.008;3.821
1.683;3.371
1.587;2.926
1.520;2.640
1.432;2.483
1.540;2.266
1.486;2.141
0.198;3.005
Pacotes enviados:56
Pacotes retransmitidos:15
Pacotes confirmados:56

Janela Dinamica: 0, Timer Dinamico: 1, msec inicial: 10.000, Tamanho max Janela: 10, Tempo total de transmissão: 10320.841
----------------------------
